13634,44.00,-76.04
13635,44.32,-75.25
13636,43.73,-76.13
13637,44.08,-75.80
13638,44.01,-75.74
13639,44.25,-75.13
13640,44.33,-75.90
13641,44.32,-75.97
13642,44.33,-75.46
13643,44.01,-75.69
13645,44.28,-75.42
13646,44.44,-75.69
13649,44.92,-74.72
13650,43.80,-76.19
13652,44.46,-75.23
13655,44.97,-74.63
13656,44.18,-75.95
13657,44.03,-76.01
13659,43.74,-75.85
13660,44.75,-75.15
13662,44.92,-74.89
13666,44.21,-74.97
13669,44.70,-75.47
13670,44.18,-75.07
13671,44.28,-75.62
13672,44.63,-74.82
13673,44.15,-75.70
13675,44.27,-75.84
13676,44.66,-74.98
13677,44.49,-75.18
13678,44.83,-74.97
13679,44.32,-75.77
13680,44.59,-75.32
13682,43.81,-75.81
13683,44.96,-74.73
13684,44.36,-75.04
13691,44.21,-75.79
13692,44.33,-75.94
13695,44.13,-74.92
13696,44.73,-74.88
13697,44.74,-74.80
13730,42.22,-75.52
13731,42.18,-74.78
13732,42.07,-76.16
13733,42.29,-75.48
13734,42.04,-76.44
13736,42.30,-76.18
13737,42.10,-75.97
13738,42.56,-76.12
13739,42.33,-74.80
13740,42.26,-74.78
13743,42.23,-76.34
13744,42.22,-75.91
13745,42.16,-75.86
13746,42.23,-75.84
13749,42.01,-75.79
13750,42.47,-74.84
13751,42.44,-74.91
13752,42.20,-74.97
13753,42.27,-74.91
13754,42.06,-75.42
13755,42.08,-74.99
13756,41.98,-75.11
13758,42.59,-75.73
13760,42.09,-76.05
13762,42.11,-76.02
13774,41.96,-75.17
13775,42.34,-75.16
13778,42.32,-75.77
13780,42.40,-75.49
13782,42.19,-74.99
13783,41.95,-75.27
13784,42.42,-76.22
13786,42.43,-74.68
13788,42.37,-74.66
13794,42.40,-76.02
13795,42.03,-75.79
13796,42.53,-75.08
13801,42.49,-75.76
13802,42.19,-76.06
13803,42.44,-76.03
13804,42.24,-75.37
13806,42.36,-74.95
13809,42.42,-75.38
13811,42.22,-76.18
13813,42.19,-75.60
13814,42.61,-75.53
13820,42.45,-75.06
13825,42.39,-75.17
13826,42.12,-75.64
13827,42.10,-76.26
13830,42.44,-75.59
13832,42.61,-75.60
13833,42.16,-75.83
13834,42.53,-74.96
13835,42.35,-76.20
13837,42.03,-75.06
13838,42.31,-75.39
13839,42.29,-75.25
13840,42.03,-76.40
13842,42.37,-74.72
13843,42.53,-75.35
13844,42.58,-75.56
13845,42.05,-76.34
13846,42.34,-75.05
13847,42.20,-75.27
13848,42.21,-75.72
13851,42.08,-76.05
13856,42.16,-75.13
13859,42.36,-75.24
13860,42.43,-74.97
13863,42.46,-75.91
13901,42.10,-75.91
14001,43.01,-78.49
14004,42.89,-78.49
14006,42.63,-79.02
14008,43.31,-78.63
14009,42.53,-78.43
14010,42.73,-78.84
14011,42.86,-78.28
14012,43.32,-78.55
14013,43.08,-78.39
14020,42.99,-78.18
14024,42.58,-78.24
14025,42.61,-78.72
14027,42.58,-79.02
14028,43.31,-78.71
14029,42.47,-78.25
14030,42.56,-78.50
14031,42.98,-78.60
14032,43.00,-78.63
14033,42.65,-78.68
14034,42.49,-78.86
14035,42.50,-78.91
14036,42.96,-78.40
14038,43.02,-78.51
14039,42.82,-78.17
14040,42.89,-78.39
14041,42.42,-78.98
14042,42.49,-78.47
14043,42.91,-78.70
14047,42.68,-78.99
14048,42.47,-79.33
14055,42.55,-78.60
14056,43.00,-78.31
14057,42.65,-78.90
14058,43.07,-78.18
14059,42.83,-78.63
14061,42.59,-79.07
14062,42.46,-79.17
14075,42.72,-78.83
14080,42.63,-78.54
14081,42.56,-79.04
14082,42.66,-78.39
14083,42.67,-78.44
14086,42.90,-78.66
14091,42.54,-78.89
14092,43.17,-79.04
14094,43.16,-78.69
14101,42.38,-78.52
14107,43.16,-78.99
14109,43.13,-79.03
14110,42.67,-78.78
14112,42.69,-78.99
14113,42.66,-78.33
14126,43.33,-78.71
14129,42.45,-79.00
14130,42.55,-78.15
14133,42.49,-78.38
14134,42.53,-78.50
14135,42.47,-79.24
14136,42.54,-79.16
14138,42.36,-79.05
14139,42.70,-78.53
14143,42.98,-78.08
14145,42.73,-78.42
14150,43.00,-78.87
14166,42.44,-79.36
14167,42.73,-78.31
14168,42.50,-79.00
14169,42.75,-78.62
14172,43.31,-78.82
14173,42.52,-78.47
14174,43.24,-79.04
14201,42.88,-78.85
14410,43.19,-77.86
14411,43.24,-78.18
14413,43.21,-77.05
14414,42.91,-77.74
14415,42.75,-77.01
14416,43.08,-77.94
14418,42.59,-77.15
14422,43.07,-78.06
14423,42.97,-77.85
14424,42.88,-77.28
14425,42.95,-77.32
14428,43.10,-77.88
14429,43.17,-78.05
14430,43.21,-77.93
14433,43.08,-76.87
14435,42.71,-77.66
14437,42.56,-77.69
14441,42.68,-76.95
14443,42.89,-77.43
14449,43.24,-77.19
14452,43.25,-78.05
14453,42.99,-77.42
14454,42.79,-77.81
14461,42.80,-77.20
14463,42.83,-77.07
14464,43.32,-77.93
14466,42.77,-77.58
14467,43.04,-77.61
14468,43.28,-77.79
14469,42.87,-77.46
14470,43.22,-78.02
14471,42.75,-77.49
14475,42.93,-77.49
14476,43.32,-78.03
14477,43.33,-78.13
14478,42.61,-77.09
14479,43.21,-78.38
14481,42.77,-77.89
14482,42.97,-77.99
14485,42.90,-77.61
14486,42.90,-77.91
14487,42.82,-77.66
14488,42.81,-77.65
14489,43.06,-76.99
14506,42.99,-77.49
14508,43.32,-78.05
14510,42.72,-77.87
14511,42.99,-77.86
14513,43.04,-77.09
14515,43.25,-77.73
14517,42.58,-77.93
14518,42.95,-77.04
14525,42.87,-77.99
14526,43.15,-77.44
14527,42.66,-77.05
14530,42.71,-78.00
14534,43.09,-77.51
14537,42.99,-77.19
14539,42.86,-77.88
14541,42.75,-76.83
14542,43.15,-76.90
14543,42.98,-77.67
14545,42.65,-77.68
14551,43.23,-77.06
14556,42.68,-77.82
14557,43.04,-78.06
14559,43.18,-77.80
14560,42.68,-77.57
14561,42.82,-77.12
14563,43.22,-77.44
14564,42.98,-77.41
14568,43.14,-77.27
14569,42.74,-78.14
14572,42.56,-77.59
14585,42.89,-77.52
14588,42.68,-76.86
14589,43.24,-77.15
14590,43.22,-76.81
14591,42.82,-78.08
14602,43.16,-77.61
14645,43.15,-77.60
14701,42.09,-79.23
14707,42.06,-78.01
14708,42.01,-78.02
14709,42.30,-78.02
14710,42.11,-79.42
14711,42.31,-78.09
14714,42.29,-78.24
14715,42.06,-78.17
14716,42.38,-79.44
14717,42.35,-78.21
14718,42.34,-79.31
14719,42.32,-78.86
14720,42.10,-79.27
14721,42.00,-78.27
14722,42.20,-79.48
14723,42.29,-79.10
14724,42.05,-79.66
14726,42.26,-79.01
14727,42.21,-78.27
14728,42.24,-79.40
14730,42.17,-78.95
14731,42.27,-78.67
14732,42.21,-79.12
14733,42.11,-79.19
14740,42.21,-79.16
14741,42.21,-78.59
14742,42.14,-79.31
14743,42.16,-78.38
14744,42.42,-78.16
14745,42.47,-78.14
14748,42.14,-78.61
14751,42.30,-79.00
14752,42.35,-79.34
14753,42.02,-78.63
14756,42.21,-79.41
14757,42.25,-79.50
14758,42.01,-79.45
14760,42.08,-78.43
14766,42.39,-78.83
14769,42.38,-79.46
14774,42.08,-78.15
14775,42.26,-79.71
14777,42.40,-78.23
14778,42.08,-78.47
14779,42.16,-78.72
14781,42.16,-79.59
14783,42.12,-78.89
14784,42.31,-79.38
14785,42.15,-79.41
14786,42.13,-78.25
14801,42.10,-77.23
14802,42.25,-77.78
14803,42.24,-77.81
14804,42.31,-77.73
14805,42.31,-76.72
14806,42.15,-77.79
14807,42.39,-77.69
14808,42.55,-77.47
14809,42.40,-77.42
14810,42.33,-77.31
14813,42.22,-78.03
14814,42.13,-76.93
14818,42.41,-76.84
14819,42.19,-77.40
14820,42.18,-77.36
14821,42.23,-77.19
14822,42.46,-77.77
14823,42.27,-77.60
14824,42.28,-76.69
14825,42.00,-76.62
14826,42.50,-77.50
14827,42.18,-77.14
14831,42.14,-77.05
14836,42.54,-77.89
14837,42.52,-76.97
14838,42.18,-76.67
14839,42.13,-77.64
14841,42.50,-76.87
14842,42.58,-76.95
14843,42.32,-77.66
14845,42.16,-76.82
14846,42.52,-77.98
14847,42.61,-76.72
14850,42.44,-76.50
14854,42.50,-76.61
14855,42.12,-77.50
14856,42.37,-77.36
14857,42.51,-76.92
14858,42.02,-77.14
14859,42.09,-76.55
14860,42.61,-76.82
14861,42.02,-76.72
14863,42.45,-76.71
14864,42.26,-76.83
14867,42.36,-76.59
14874,42.52,-77.16
14877,42.08,-77.66
14879,42.28,-77.22
14880,42.17,-77.97
14882,42.48,-76.48
14883,42.21,-76.49
14884,42.48,-77.88
14885,42.04,-77.54
14886,42.54,-76.66
14887,42.40,-77.05
14889,42.19,-76.55
14892,42.01,-76.52
14893,42.47,-77.10
14898,42.08,-77.40
14901,42.08,-76.80
15003,40.59,-80.22
15004,40.39,-80.44
15005,40.63,-80.22
15006,40.54,-79.83
15007,40.64,-79.93
15009,40.69,-80.30
15010,40.76,-80.32
15012,40.12,-79.86
15018,40.28,-79.79
15019,40.42,-80.35
15020,40.23,-79.95
15021,40.38,-80.39
15022,40.13,-79.90
15024,40.54,-79.80
15025,40.29,-79.88
15026,40.51,-80.34
15027,40.66,-80.24
15028,40.30,-79.79
15030,40.58,-79.78
15031,40.36,-80.17
15032,40.64,-79.84
15033,40.17,-79.86
15034,40.35,-79.88
15035,40.38,-79.80
15038,40.24,-79.98
15042,40.68,-80.25
15044,40.63,-79.94
15045,40.32,-79.88
15046,40.55,-80.23
15047,40.24,-79.83
15049,40.56,-79.80
15050,40.59,-80.47
15051,40.57,-79.87
15052,40.65,-80.40
15055,40.31,-80.14
15056,40.56,-80.21
15059,40.63,-80.45
15060,40.36,-80.29
15061,40.68,-80.27
15062,40.15,-79.88
15063,40.19,-79.92
15064,40.36,-80.15
15067,40.20,-79.95
15068,40.56,-79.75
15071,40.39,-80.18
15072,40.14,-79.81
15074,40.70,-80.28
15075,40.56,-79.90
15076,40.61,-79.83
15078,40.36,-80.40
15081,40.57,-80.23
15082,40.41,-80.19
15086,40.64,-80.09
15090,40.63,-80.05
15091,40.57,-79.95
15104,40.40,-79.86
15110,40.37,-79.85
15116,40.52,-79.95
15120,40.40,-79.90
15122,40.35,-79.90
15126,40.45,-80.25
15127,40.56,-80.02
15129,40.29,-79.99
15131,40.33,-79.83
15139,40.51,-79.83
15140,40.40,-79.77
15142,40.38,-80.12
15144,40.53,-79.78
15145,40.40,-79.82
15148,40.39,-79.81
15201,40.43,-79.97
15263,40.44,-79.98
15266,40.44,-79.99
15301,40.17,-80.24
15310,39.82,-80.45
15311,40.05,-80.20
15312,40.28,-80.47
15313,40.05,-80.03
15315,39.75,-79.98
15316,39.73,-80.25
15317,40.26,-80.18
15321,40.33,-80.21
15324,40.09,-80.06
15325,39.93,-79.95
15327,39.75,-79.99
15332,40.25,-80.00
15333,40.02,-80.03
15334,39.81,-80.02
15336,40.26,-80.00
15337,39.89,-80.39
15338,39.79,-79.91
15339,40.32,-80.21
15340,40.30,-80.32
15341,39.84,-80.34
15342,40.25,-80.21
15344,39.93,-80.05
15345,40.01,-80.11
15346,39.95,-80.09
15347,40.25,-80.24
15348,39.98,-80.03
15349,39.75,-80.11
15351,39.87,-79.92
15353,39.97,-80.30
15359,39.90,-80.28
15362,39.78,-80.22
15365,40.17,-80.38
15376,40.10,-80.50
15378,40.29,-80.30
15379,40.24,-80.42
15380,39.88,-80.46
15401,39.89,-79.72
15410,39.88,-79.89
15411,39.74,-79.33
15412,40.09,-79.85
15413,39.98,-79.87
15415,39.94,-79.83
15416,39.85,-79.68
15417,40.01,-79.89
15419,40.06,-79.91
15420,39.97,-79.84
15421,39.83,-79.60
15422,39.98,-79.80
15425,40.01,-79.58
15427,40.32,-78.90
15428,40.04,-79.65
15429,40.02,-79.94
15431,39.97,-79.61
15432,40.11,-79.85
15434,40.08,-79.88
15435,39.98,-79.83
15436,39.82,-79.75
15437,39.78,-79.61
15438,40.10,-79.83
15439,39.74,-79.81
15440,39.73,-79.56
15443,39.91,-79.87
15444,40.00,-79.90
15445,39.87,-79.70
15447,39.95,-79.93
15448,40.19,-79.73
15449,39.94,-79.77
15450,39.96,-79.94
15451,39.74,-79.84
15454,39.86,-79.87
15455,40.00,-79.61
15456,39.92,-79.64
15458,39.88,-79.86
15459,39.73,-79.45
15460,39.80,-79.89
15461,39.84,-79.90
15462,40.06,-79.36
15463,39.96,-79.86
15464,39.96,-79.45
15465,39.94,-79.67
15466,40.07,-79.88
15467,39.78,-79.89
15469,40.02,-79.40
15470,39.86,-79.49
15472,39.91,-79.72
15473,40.08,-79.75
15476,39.86,-79.90
15477,40.07,-79.86
15480,39.99,-79.75
15482,40.10,-79.74
15483,40.08,-79.85
15485,39.81,-79.33
15486,40.03,-79.66
15489,39.96,-79.71
15490,40.07,-79.42
15492,40.11,-79.75
15502,40.04,-79.11
15510,40.00,-79.07
15520,40.10,-79.04
15521,40.19,-78.62
15532,39.78,-79.01
15536,39.93,-78.21
15537,40.01,-78.36
15538,39.89,-78.83
15539,40.12,-78.58
15540,39.86,-79.24
15542,39.86,-79.06
15544,40.19,-79.04
15545,39.82,-78.72
15546,40.14,-79.08
15548,40.11,-78.96
15549,40.04,-79.12
15550,40.00,-78.59
15551,39.87,-79.29
15552,39.81,-79.02
15560,40.01,-78.90
15562,39.74,-79.09
15564,39.72,-78.84
15601,40.31,-79.54
15610,40.09,-79.48
15611,40.31,-79.65
15612,40.12,-79.56
15613,40.58,-79.56
15615,40.36,-79.73
15616,40.24,-79.55
15617,40.26,-79.65
15618,40.52,-79.47
15619,40.34,-79.53
15621,40.20,-79.50
15622,40.04,-79.32
15623,40.32,-79.65
15625,40.25,-79.67
15627,40.33,-79.30
15628,40.11,-79.38
15631,40.09,-79.58
15632,40.41,-79.62
15634,40.30,-79.59
15636,40.37,-79.67
15637,40.23,-79.71
15638,40.27,-79.41
15639,40.20,-79.61
15641,40.63,-79.58
15642,40.32,-79.69
15646,40.06,-79.31
15647,40.35,-79.72
15650,40.31,-79.38
15655,40.19,-79.16
15656,40.63,-79.60
15661,40.30,-79.34
15663,40.24,-79.67
15664,40.16,-79.51
15665,40.34,-79.67
15673,40.59,-79.55
15675,40.32,-79.64
15677,40.17,-79.22
15678,40.27,-79.72
15680,40.53,-79.56
15682,40.68,-79.64
15685,40.18,-79.49
15686,40.62,-79.44
15688,40.15,-79.56
15689,40.16,-79.54
15690,40.59,-79.57
15696,40.28,-79.36
15701,40.62,-79.15
15710,40.63,-78.87
15711,41.01,-78.96
15712,40.77,-78.85
15713,40.54,-79.22
15714,40.66,-78.78
15715,40.96,-78.87
15720,40.53,-79.06
15721,40.81,-78.78
15723,40.72,-79.14
15724,40.72,-78.80
15727,40.57,-79.29
15728,40.66,-79.01
15730,40.95,-78.92
15731,40.51,-79.20
15732,40.68,-79.19
15733,40.98,-78.97
15734,40.73,-79.02
15737,40.60,-78.73
15738,40.69,-78.76
15739,40.67,-79.16
15740,40.96,-79.03
15741,40.80,-78.88
15744,40.92,-79.09
15745,40.61,-78.91
15746,40.75,-78.88
15747,40.78,-79.15
15748,40.53,-79.15
15750,40.48,-79.19
15752,40.53,-79.28
15753,40.81,-78.62
15754,40.55,-79.15
15756,40.59,-79.30
15757,40.87,-78.72
15758,40.87,-79.04
15759,40.77,-79.04
15760,40.64,-78.81
15761,40.63,-78.88
15762,40.59,-78.81
15764,40.99,-79.03
15770,40.98,-79.14
15772,40.86,-78.94
15774,40.65,-79.30
15775,40.64,-78.77
15776,41.02,-79.08
15777,40.69,-78.97
15778,40.96,-79.19
15779,40.36,-79.30
15780,40.92,-79.08
15781,40.96,-79.00
15783,40.60,-79.35
15784,41.02,-79.14
15801,41.14,-78.73
15821,41.31,-78.33
15822,41.34,-78.70
15823,41.27,-78.73
15824,41.24,-78.79
15825,41.16,-79.08
15827,41.31,-78.48
15828,41.32,-79.14
15829,41.18,-79.20
15831,41.36,-78.59
15832,41.34,-78.13
15834,41.51,-78.23
15840,41.14,-78.80
15841,41.26,-78.49
15845,41.49,-78.67
15846,41.32,-78.60
15847,41.09,-79.03
15848,41.03,-78.74
15849,41.21,-78.60
15851,41.09,-78.88
15853,41.42,-78.72
15856,41.08,-78.66
15860,41.28,-79.12
15863,41.01,-78.83
15866,41.02,-78.78
15870,41.58,-78.68
15901,40.32,-78.91
15920,40.45,-79.03
15922,40.55,-78.86
15923,40.39,-79.15
15924,40.11,-78.81
15925,40.40,-78.64
15926,40.10,-78.80
15927,40.54,-78.78
15928,40.23,-78.93
15929,40.47,-78.99
15930,40.28,-78.73
15931,40.48,-78.72
15934,40.33,-78.77
15937,40.21,-78.98
15938,40.42,-78.62
15940,40.50,-78.63
15942,40.38,-78.82
15943,40.47,-78.83
15945,40.36,-78.86
15946,40.38,-78.67
15948,40.49,-78.74
15952,40.29,-78.71
15953,40.22,-78.89
15956,40.36,-78.79
15960,40.52,-78.85
15962,40.38,-78.71
15963,40.23,-78.82
16001,40.86,-79.89
16016,41.11,-79.90
16021,41.08,-79.97
16022,41.05,-79.72
16023,40.78,-79.75
16024,40.73,-80.03
16025,40.94,-79.74
16027,40.81,-80.01
16028,40.98,-79.61
16029,40.87,-79.84
16030,41.13,-79.79
16033,40.76,-80.05
16034,40.85,-79.75
16035,41.11,-79.98
16036,41.14,-79.68
16037,40.80,-80.12
16038,41.13,-80.01
16039,40.83,-79.79
16040,41.10,-79.83
16045,40.85,-79.92
16046,40.69,-80.01
16048,40.53,-79.60
16049,41.09,-79.68
16050,41.02,-79.71
16052,40.90,-80.04
16054,41.16,-79.65
16055,40.73,-79.73
16058,41.18,-79.61
16059,40.67,-79.98
16066,40.71,-80.10
16101,40.99,-80.34
16110,41.50,-80.37
16113,41.28,-80.40
16116,41.02,-80.46
16117,40.86,-80.28
16120,40.85,-80.45
16121,41.20,-80.49
16123,40.81,-80.20
16124,41.32,-80.25
16130,41.43,-80.12
16131,41.55,-80.38
16132,41.02,-80.49
16133,41.27,-80.13
16134,41.48,-80.43
16136,40.83,-80.32
16137,41.22,-80.23
16140,41.10,-80.50
16154,41.32,-80.42
16155,41.08,-80.52
16156,41.11,-80.25
16161,41.19,-80.49
16172,41.11,-80.33
16210,40.90,-79.50
16211,40.79,-79.19
16212,40.75,-79.58
16213,41.12,-79.55
16214,41.21,-79.38
16215,40.81,-79.52
16217,41.33,-79.18
16218,40.93,-79.59
16220,41.39,-79.27
16221,41.10,-79.43
16222,40.88,-79.24
16223,40.97,-79.35
16224,41.05,-79.29
16225,41.26,-79.25
16226,40.76,-79.53
16228,40.75,-79.53
16229,40.68,-79.68
16230,41.02,-79.27
16232,41.23,-79.53
16233,41.36,-79.29
16234,41.13,-79.28
16235,41.31,-79.38
16238,40.78,-79.52
16239,41.45,-79.08
16240,41.02,-79.22
16242,41.00,-79.32
16244,40.80,-79.26
16245,41.01,-79.25
16246,40.79,-79.18
16248,41.04,-79.50
16250,40.78,-79.23
16253,40.96,-79.33
16255,41.10,-79.49
16257,41.33,-79.35
16259,40.94,-79.45
16260,41.37,-79.25
16261,40.95,-79.44
16262,40.83,-79.63
16263,40.81,-79.33
16301,41.42,-79.70
16311,41.47,-80.03
16312,41.95,-79.30
16321,41.56,-79.37
16322,41.58,-79.35
16323,41.39,-79.83
16326,41.35,-79.45
16328,41.65,-79.72
16329,41.84,-79.18
16331,41.28,-79.59
16332,41.37,-79.37
16333,41.73,-78.95
16334,41.32,-79.44
16335,41.64,-80.14
16342,41.36,-79.93
16343,41.42,-79.74
16344,41.47,-79.68
16352,41.75,-79.05
16353,41.49,-79.44
16354,41.62,-79.67
16360,41.67,-79.88
16361,41.39,-79.32
16362,41.43,-79.95
16364,41.37,-79.50
16366,41.84,-79.14
16370,41.58,-79.46
16371,41.85,-79.31
16373,41.18,-79.70
16374,41.27,-79.85
16375,41.22,-79.64
16401,41.88,-80.36
16403,41.80,-80.06
16404,41.73,-79.76
16405,41.95,-79.58
16407,41.92,-79.63
16410,41.90,-80.34
16411,41.98,-80.44
16412,41.87,-80.12
16413,41.91,-79.74
16415,42.03,-80.25
16416,41.80,-79.43
16417,42.00,-80.31
16420,41.72,-79.54
16422,41.66,-80.28
16423,42.01,-80.34
16424,41.65,-80.42
16426,41.99,-80.13
16427,41.87,-79.97
16430,41.95,-80.47
16432,41.78,-79.80
16434,41.82,-79.68
16435,41.80,-80.37
16436,41.88,-79.51
16438,41.89,-79.84
16440,41.77,-80.11
16501,42.12,-80.08
16532,42.11,-80.02
16601,40.50,-78.40
16611,40.55,-78.10
16613,40.55,-78.54
16616,40.76,-78.50
16619,40.69,-78.44
16620,40.83,-78.35
16621,40.20,-78.14
16622,40.30,-78.03
16623,40.29,-78.02
16624,40.57,-78.61
16629,40.53,-78.51
16631,40.29,-78.30
16633,40.16,-78.23
16634,40.20,-78.17
16636,40.60,-78.50
16637,40.32,-78.45
16638,40.34,-78.18
16640,40.70,-78.47
16644,40.70,-78.44
16645,40.79,-78.49
16646,40.66,-78.70
16647,40.39,-78.11
16648,40.43,-78.39
16650,40.13,-78.26
16651,40.82,-78.35
16652,40.49,-78.01
16655,40.24,-78.54
16656,40.77,-78.55
16657,40.33,-78.18
16659,40.17,-78.37
16660,40.46,-78.05
16661,40.82,-78.44
16663,40.80,-78.35
16665,40.39,-78.43
16667,40.18,-78.53
16668,40.63,-78.64
16670,40.25,-78.51
16671,40.80,-78.39
16672,40.17,-78.24
16675,40.66,-78.68
16677,40.79,-78.21
16680,40.76,-78.40
16681,40.80,-78.43
16682,40.32,-78.50
16684,40.63,-78.29
16685,40.26,-78.10
16686,40.67,-78.24
16689,40.12,-78.06
16691,40.09,-78.18
16693,40.46,-78.20
16694,40.16,-78.13
16695,40.22,-78.36
16699,40.46,-78.58
16720,41.63,-78.08
16724,41.75,-78.37
16725,41.89,-78.68
16726,41.82,-78.58
16727,41.97,-78.55
16728,41.57,-78.91
16729,41.96,-78.50
16730,41.83,-78.43
16731,41.95,-78.38
16732,41.85,-78.56
16733,41.70,-78.58
16734,41.62,-78.83
16735,41.66,-78.80
16738,41.87,-78.66
16740,41.72,-78.64
16744,41.90,-78.50
16745,41.92,-78.45
16749,41.80,-78.44
16750,41.88,-78.32
16801,40.79,-77.85
16802,40.80,-77.85
16820,40.86,-77.39
16821,40.97,-78.21
16823,40.91,-77.76
16825,40.98,-78.32
16828,40.84,-77.68
16832,40.85,-77.49
16833,40.97,-78.51
16834,41.00,-78.11
16835,40.91,-77.92
16836,41.14,-78.24
16837,40.93,-78.47
16838,40.96,-78.61
16839,41.01,-78.11
16840,40.94,-78.21
16841,41.01,-77.65
16843,41.00,-78.46
16844,40.91,-77.93
16845,41.11,-78.12
16847,40.99,-78.16
16848,41.01,-77.51
16849,40.97,-78.13
16850,41.07,-78.26
16851,40.78,-77.90
16852,40.94,-77.49
16853,40.94,-77.79
16854,40.89,-77.47
16855,40.98,-78.35
16856,40.93,-77.74
16858,41.01,-78.22
16859,41.02,-78.04
16860,40.96,-78.18
16861,40.88,-78.48
16863,40.90,-78.50
16864,41.08,-77.65
16866,40.89,-78.21
16871,41.20,-78.02
16873,41.07,-78.35
16875,40.86,-77.57
16879,40.97,-78.15
16881,40.99,-78.38
16882,40.92,-77.30
16901,41.74,-77.30
16910,41.70,-76.82
16911,41.66,-77.14
16914,41.83,-76.80
16915,41.77,-78.01
16918,41.93,-77.49
16920,41.98,-77.31
16921,41.78,-77.54
16922,41.73,-77.64
16923,41.98,-77.90
16925,41.95,-76.79
16926,41.71,-76.77
16927,41.92,-77.67
16928,41.95,-77.43
16930,41.55,-77.10
16932,41.78,-76.96
16933,41.80,-77.07
16935,41.89,-77.30
16937,41.90,-77.75
16938,41.65,-77.27
16939,41.66,-77.04
16940,41.97,-77.23
16942,41.98,-77.38
16943,41.84,-77.54
16945,41.80,-76.85
16946,41.90,-77.13
16947,41.78,-76.78
16950,41.91,-77.54
17001,40.24,-76.92
17003,40.33,-76.50
17004,40.60,-77.72
17005,40.60,-76.80
17006,40.33,-77.51
17008,40.23,-77.02
17009,40.63,-77.56
17010,40.27,-76.58
17013,40.20,-77.20
17014,40.65,-77.10
17016,40.26,-76.40
17017,40.65,-76.87
17018,40.36,-76.93
17020,40.39,-77.02
17021,40.36,-77.67
17022,40.15,-76.59
17023,40.54,-76.81
17024,40.36,-77.26
17025,40.28,-76.93
17029,40.54,-77.60
17030,40.60,-76.71
17032,40.46,-76.93
17033,40.28,-76.64
17034,40.20,-76.78
17035,40.42,-77.55
17036,40.26,-76.71
17038,40.41,-76.48
17039,40.31,-76.27
17040,40.34,-77.30
17041,40.22,-76.55
17042,40.34,-76.42
17043,40.24,-76.89
17047,40.38,-77.33
17048,40.56,-76.69
17049,40.65,-77.28
17050,40.24,-77.02
17051,40.49,-77.74
17054,40.49,-77.72
17055,40.21,-77.00
17056,40.52,-77.32
17057,40.19,-76.70
17058,40.56,-77.40
17059,40.57,-77.39
17060,40.43,-77.92
17061,40.54,-76.95
17062,40.55,-77.15
17063,40.71,-77.58
17065,40.11,-77.18
17066,40.38,-77.88
17067,40.37,-76.30
17068,40.41,-77.18
17069,40.45,-76.97
17070,40.23,-76.87
17071,40.27,-77.59
17074,40.47,-77.13
17075,40.39,-77.83
17076,40.61,-77.31
17077,40.41,-76.56
17078,40.30,-76.59
17080,40.64,-76.80
17081,40.19,-77.42
17082,40.53,-77.39
17083,40.29,-76.43
17085,40.28,-76.39
17086,40.69,-77.12
17087,40.35,-76.25
17088,40.29,-76.29
17090,40.33,-77.19
17091,40.23,-76.92
17093,40.29,-76.95
17094,40.56,-77.23
17097,40.57,-76.72
17099,40.64,-77.58
17101,40.27,-76.88
17201,39.93,-77.65
17210,40.16,-77.70
17211,39.76,-78.40
17212,39.84,-78.05
17213,40.25,-77.77
17215,40.06,-77.90
17217,40.25,-77.70
17219,40.22,-77.70
17220,40.17,-77.76
17223,40.06,-77.93
17225,39.79,-77.72
17228,39.97,-78.08
17229,40.03,-78.01
17231,39.85,-77.84
17232,40.13,-77.64
17233,39.93,-77.99
17235,39.86,-77.67
17236,39.83,-77.90
17237,39.83,-77.55
17238,39.86,-78.15
17239,40.13,-77.85
17240,40.13,-77.55
17241,40.17,-77.40
17244,40.05,-77.60
17246,40.02,-77.70
17247,39.80,-77.55
17249,40.24,-77.90
17250,39.73,-77.52
17251,40.09,-77.67
17253,40.21,-78.00
17254,39.96,-77.59
17255,40.18,-77.86
17256,39.77,-77.68
17257,40.04,-77.52
17260,40.29,-77.87
17261,39.83,-77.49
17262,40.15,-77.71
17263,39.73,-77.71
17264,40.19,-77.98
17265,40.06,-77.76
17267,39.77,-78.20
17268,39.75,-77.58
17270,39.85,-77.79
17271,40.11,-77.77
17272,39.75,-77.52
17301,39.88,-76.98
17302,39.82,-76.39
17303,39.92,-77.30
17304,39.97,-77.23
17307,39.93,-77.24
17309,39.86,-76.45
17310,39.88,-77.34
17311,39.80,-76.82
17312,39.95,-76.54
17313,39.89,-76.64
17314,39.72,-76.32
17315,40.00,-76.84
17316,39.93,-76.97
17317,39.97,-76.52
17319,40.15,-76.79
17320,39.78,-77.36
17322,39.85,-76.56
17323,40.07,-77.02
17324,40.04,-77.18
17326,39.83,-77.23
17327,39.79,-76.73
17331,39.81,-76.98
17337,40.01,-77.20
17339,40.13,-76.86
17340,39.74,-77.08
17342,39.85,-76.70
17343,39.90,-77.34
17344,39.80,-77.01
17345,40.06,-76.72
17347,40.06,-76.70
17349,39.73,-76.69
17353,39.88,-77.38
17354,39.85,-76.88
17355,39.76,-76.69
17356,39.89,-76.60
17358,40.07,-76.92
17360,39.85,-76.76
